candidatenumber,examYear,Student OpenEMIS ID,secondary,primaryschool,sex,EnglishRawscore,MathRawScore,EnglishConvertedScore,MathconvertedScore,Totals,essay,StudentParish,AddressAreaCode
070002,2024,1530571844,St George Secondary School,LAWRENCE T.GAY MEMORIAL,M,16,9,63.57,75.29,138.86,E,ST. MICHAEL,SM
070003,2024,1530571865,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,M,29,19,73.19,80.7,153.89,E,ST. MICHAEL,SM
070004,2024,1530571887,Coleridge And Parry School,LAWRENCE T.GAY MEMORIAL,M,54,42,91.69,93.16,184.85,E,ST. MICHAEL,SM
070005,2024,1530571845,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,M,69,50,102.79,97.5,200.29,C,ST. MICHAEL,SM
070006,2024,1530571846,Combermere School,LAWRENCE T.GAY MEMORIAL,M,79,90,110.19,119.17,229.36,C,CHRIST CHURCH,CC
070007,2024,1530571868,St Leonard's Boys Secondary School,LAWRENCE T.GAY MEMORIAL,M,28,23,72.45,82.87,155.32,E,ST. MICHAEL,SM
070008,2024,1530571847,Queen's College,LAWRENCE T.GAY MEMORIAL,M,87,94,116.11,121.33,237.44,C,ST. JAMES,SJ
070009,2024,1530571848,St Leonard's Boys Secondary School,LAWRENCE T.GAY MEMORIAL,M,50,18,88.73,80.16,168.89,D,ST. MICHAEL,SM
070010,2024,1530571889,The Frederick Smith Secondary School,LAWRENCE T.GAY MEMORIAL,M,13,4,61.35,72.58,133.93,E,ST. MICHAEL,SM
070011,2024,1530571869,Graydon Sealy Secondary School,LAWRENCE T.GAY MEMORIAL,M,46,38,85.77,91,176.77,D,ST. MICHAEL,SM
070012,2024,1530571890,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,M,36,18,78.37,80.16,158.53,D,ST. MICHAEL,SM
070013,2024,1530571944,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,M,77,60,108.71,102.91,211.62,C,ST. MICHAEL,SM
070014,2024,1530571849,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,M,57,34,93.91,88.83,182.74,C,ST. MICHAEL,SM
070015,2024,1530571871,Alexandra Secondary School,LAWRENCE T.GAY MEMORIAL,M,69,89,102.79,118.62,221.41,D,ST. MICHAEL,SM
070016,2024,1530571851,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,M,59,33,95.39,88.29,183.68,C,ST. MICHAEL,SM
070017,2024,1530571872,Bursary,LAWRENCE T.GAY MEMORIAL,M,54,58,91.69,101.83,193.52,D,ST. MICHAEL,SM
070018,2024,1530571873,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,M,72,60,105.01,102.91,207.92,D,ST. MICHAEL,SM
070019,2024,1524592391,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,M,34,10,76.89,75.83,152.72,D,ST. JAMES,SJ
070020,2024,1530571852,St Leonard's Boys Secondary School,LAWRENCE T.GAY MEMORIAL,M,37,57,79.11,101.29,180.4,D,ST. MICHAEL,SM
070021,2024,1537476216,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,M,32,63,75.41,104.54,179.95,E,ST. MICHAEL,SM
070022,2024,1530571897,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,M,45,13,85.03,77.45,162.48,D,ST. MICHAEL,SM
070023,2024,1530571853,Alleyne School,LAWRENCE T.GAY MEMORIAL,M,69,49,102.79,96.95,199.74,B,ST. MICHAEL,SM
070024,2024,1530571898,Alexandra Secondary School,LAWRENCE T.GAY MEMORIAL,M,70,68,103.53,107.25,210.78,D,ST. MICHAEL,SM
070025,2024,1530571855,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,M,17,8,64.31,74.74,139.05,E,ST. MICHAEL,SM
070026,2024,1530571876,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,M,47,37,86.51,90.45,176.96,D,ST. JAMES,SJ
070027,2024,1530571877,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,M,32,19,75.41,80.7,156.11,E,ST. MICHAEL,SM
070028,2024,1532055424,Alleyne School,LAWRENCE T.GAY MEMORIAL,M,60,55,96.13,100.21,196.34,D,ST. MICHAEL,SM
070029,2024,1530571856,Christ Church Foundation School,LAWRENCE T.GAY MEMORIAL,F,84,75,113.89,111.04,224.93,B,ST. PHILIP,SPL
070030,2024,1530571901,The Frederick Smith Secondary School,LAWRENCE T.GAY MEMORIAL,F,58,9,94.65,75.29,169.94,D,ST. MICHAEL,SM
070031,2024,1530571902,Alleyne School,LAWRENCE T.GAY MEMORIAL,F,74,77,106.49,112.12,218.61,D,ST. MICHAEL,SM
070032,2024,1530571858,Christ Church Foundation School,LAWRENCE T.GAY MEMORIAL,F,72,86,105.01,117,222.01,C,ST. PHILIP,SPL
070033,2024,1530571881,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,F,57,38,93.91,91,184.91,D,ST. MICHAEL,SM
070034,2024,1530571903,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,F,43,24,83.55,83.41,166.96,C,ST. MICHAEL,SM
070035,2024,1530571859,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,F,68,34,102.05,88.83,190.88,C,ST. MICHAEL,SM
070036,2024,1530571904,Graydon Sealy Secondary School,LAWRENCE T.GAY MEMORIAL,F,60,20,96.13,81.25,177.38,D,CHRIST CHURCH,CC
070037,2024,1531999266,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,F,40,10,81.33,75.83,157.16,D,ST. MICHAEL,SM
070038,2024,1530571883,The Frederick Smith Secondary School,LAWRENCE T.GAY MEMORIAL,F,45,20,85.03,81.25,166.28,D,ST. JAMES,SJ
070039,2024,1530571905,Coleridge And Parry School,LAWRENCE T.GAY MEMORIAL,F,63,61,98.35,103.46,201.81,C,ST. MICHAEL,SM
070040,2024,1524592398,Grantley Adams Memorial School,LAWRENCE T.GAY MEMORIAL,F,13,7,61.35,74.2,135.55,E,ST. MICHAEL,SM
070041,2024,1544030851,Ellerslie Secondary School,LAWRENCE T.GAY MEMORIAL,F,67,30,101.31,86.66,187.97,E,ST. MICHAEL,SM
070042,2024,1530571884,The Frederick Smith Secondary School,LAWRENCE T.GAY MEMORIAL,F,41,18,82.07,80.16,162.23,E,ST. MICHAEL,SM
070043,2024,1551125029,Alleyne School,LAWRENCE T.GAY MEMORIAL,F,76,70,107.97,108.33,216.3,C,ST. MICHAEL,SM
070044,2024,1541109199,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,F,73,58,105.75,101.83,207.58,C,ST. MICHAEL,SM
070045,2024,1530571885,Parkinson Secondary School,LAWRENCE T.GAY MEMORIAL,F,41,11,82.07,76.37,158.44,D,ST. GEORGE,SG
070046,2024,1571328259,Daryl Jordan Secondary School,LAWRENCE T.GAY MEMORIAL,F,17,17,64.31,79.62,143.93,D,ST. MICHAEL,SM
070047,2024,1571328260,The Frederick Smith Secondary School,LAWRENCE T.GAY MEMORIAL,F,47,20,86.51,81.25,167.76,D,ST. MICHAEL,SM
070048,2024,1530571908,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,F,71,50,104.27,97.5,201.77,C,ST. MICHAEL,SM
070049,2024,1530571863,Deighton Griffith Secondary School,LAWRENCE T.GAY MEMORIAL,F,76,59,107.97,102.37,210.34,C,CHRIST CHURCH,CC
070050,2024,1530571909,Springer Memorial Secondary School,LAWRENCE T.GAY MEMORIAL,F,71,58,104.27,101.83,206.1,C,ST. JOHN,SJN
070051,2024,1530571864,The Lester Vaughn School,LAWRENCE T.GAY MEMORIAL,F,63,28,98.35,85.58,183.93,C,ST. MICHAEL,SM
071001,2024,1574263362,Christ Church Foundation School,ST. PAUL'S PRIMARY,M,86,64,115.37,105.08,220.45,B,CHRIST CHURCH,CC
071002,2024,1544122491,Parkinson Secondary School,ST PAUL'S PRIMARY,M,30,17,73.93,79.62,153.55,D,ST. MICHAEL,SM
071003,2024,1524592291,The Lester Vaughn School,ST PAUL'S PRIMARY,M,72,62,105.01,104,209.01,C,ST. MICHAEL,SM
071004,2024,1524592290,Alleyne School,ST. PAUL'S PRIMARY,M,85,57,114.63,101.29,215.92,C,ST. JOSEPH,SJS
071005,2024,1524592309,The Lester Vaughn School,ST PAUL'S PRIMARY,M,71,68,104.27,107.25,211.52,B,ST. MICHAEL,SM
071006,2024,1524592292,St Leonard's Boys Secondary School,ST PAUL'S PRIMARY,M,28,41,72.45,92.62,165.07,D,ST. MICHAEL,SM
071007,2024,1524592386,St George Secondary School,ST PAUL'S PRIMARY,M,9,11,58.39,76.37,134.76,E,ST. MICHAEL,SM
071008,2024,1524592306,The St Michael School,ST. PAUL'S PRIMARY,M,83,88,113.15,118.08,231.23,B,CHRIST CHURCH,CC
071009,2024,1634059963,Combermere School,ST. PAUL'S PRIMARY,M,78,82,109.45,114.83,224.28,B,ST. MICHAEL,SM
071010,2024,1524592311,Christ Church Foundation School,ST PAUL'S PRIMARY,M,76,74,107.97,110.5,218.47,C,CHRIST CHURCH,CC
071011,2024,1524592305,Combermere School,ST PAUL'S PRIMARY,M,81,78,111.67,112.66,224.33,B,CHRIST CHURCH,CC
071012,2024,1524592314,St Leonard's Boys Secondary School,ST. PAUL'S PRIMARY,M,59,42,95.39,93.16,188.55,C,ST. JOHN,SJN
071013,2024,1544536431,St Leonard's Boys Secondary School,ST. PAUL'S PRIMARY,M,29,31,73.19,87.2,160.39,E,ST. JOSEPH,SJS
071014,2024,1524592316,Parkinson Secondary School,ST PAUL'S PRIMARY,M,60,12,96.13,76.91,173.04,C,ST. MICHAEL,SM
071015,2024,1524592390,Deighton Griffith Secondary School,ST PAUL'S PRIMARY,M,71,47,104.27,95.87,200.14,C,ST. PHILIP,SPL
071016,2024,1537571430,Princess Margaret Secondary,ST PAUL'S PRIMARY,M,14,7,62.09,74.2,136.29,E,ST. MICHAEL,SM
071017,2024,1544122350,Princess Margaret Secondary,ST PAUL'S PRIMARY,M,40,9,81.33,75.29,156.62,D,ST. MICHAEL,SM
071018,2024,1524592392,The Lester Vaughn School,ST PAUL'S PRIMARY,M,67,39,101.31,91.54,192.85,C,ST. MICHAEL,SM
071019,2024,1544121202,The Lester Vaughn School,ST PAUL'S PRIMARY,M,61,37,96.87,90.45,187.32,D,ST. MICHAEL,SM
071020,2024,1574263362,Ellerslie Secondary School,ST PAUL'S PRIMARY,M,50,19,88.73,80.7,169.43,D,ST. MICHAEL,SM
071021,2024,1524592393,Christ Church Foundation School,ST PAUL'S PRIMARY,M,81,74,111.67,110.5,222.17,D,ST. MICHAEL,SM
071022,2024,1524592394,Parkinson Secondary School,ST PAUL'S PRIMARY,M,32,32,75.41,87.75,163.16,E,ST. MICHAEL,SM
071023,2024,1518713141,Princess Margaret Secondary,ST PAUL'S PRIMARY,M,49,19,87.99,80.7,168.69,D,CHRIST CHURCH,CC
071024,2024,1524592395,Deighton Griffith Secondary School,ST PAUL'S PRIMARY,F,67,57,101.31,101.29,202.6,B,CHRIST CHURCH,CC
071025,2024,1531279027,The Lodge School,ST PAUL'S PRIMARY,F,79,60,110.19,102.91,213.1,B,CHRIST CHURCH,CC
071026,2024,1833655640,Springer Memorial Secondary School,ST. PAUL'S PRIMARY,F,72,61,105.01,103.46,208.47,C,ST. MICHAEL,SM
071027,2024,1524592304,Springer Memorial Secondary School,ST PAUL'S PRIMARY,F,75,52,107.23,98.58,205.81,D,ST. MICHAEL,SM
071028,2024,1544119163,Grantley Adams Memorial School,ST PAUL'S PRIMARY,F,51,16,89.47,79.08,168.55,D,ST. MICHAEL,SM
071029,2024,1524592397,Springer Memorial Secondary School,ST PAUL'S PRIMARY,F,69,51,102.79,98.04,200.83,D,ST. MICHAEL,SM
071030,2024,1524592303,Ellerslie Secondary School,ST PAUL'S PRIMARY,F,61,23,96.87,82.87,179.74,C,ST. JAMES,SJ
071031,2024,1541624198,The St Michael School,ST. PAUL'S PRIMARY,F,82,89,112.41,118.62,231.03,B,ST. MICHAEL,SM
071032,2024,1524592312,Springer Memorial Secondary School,ST PAUL'S PRIMARY,F,69,53,102.79,99.12,201.91,C,ST. MICHAEL,SM
071033,2024,1524592401,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,54,28,91.69,85.58,177.27,D,ST. MICHAEL,SM
071034,2024,1524592396,Alleyne School,ST PAUL'S PRIMARY,F,78,80,109.45,113.75,223.2,B,ST. MICHAEL,SM
071035,2024,1542303505,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,53,31,90.95,87.2,178.15,C,CHRIST CHURCH,CC
071036,2024,1518234363,The Lester Vaughn School,ST PAUL'S PRIMARY,F,67,49,101.31,96.95,198.26,B,ST. MICHAEL,SM
071037,2024,1524592279,Alleyne School,ST. PAUL'S PRIMARY,F,77,77,108.71,112.12,220.83,B,ST. THOMAS,ST
071038,2024,3078469829,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,58,32,94.65,87.75,182.4,B,CHRIST CHURCH,CC
071039,2024,1518402883,Springer Memorial Secondary School,ST PAUL'S PRIMARY,F,57,38,93.91,91,184.91,C,ST. MICHAEL,SM
071040,2024,1524592315,Deighton Griffith Secondary School,ST. PAUL'S PRIMARY,F,73,62,105.75,104,209.75,A,CHRIST CHURCH,CC
071041,2024,1600253834,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,73,41,105.75,92.62,198.37,B,ST. PHILIP,SPL
071042,2024,1524592302,Bursary,ST. PAUL'S PRIMARY,F,58,14,94.65,77.99,172.64,D,CHRIST CHURCH,CC
071043,2024,1544108569,The Lester Vaughn School,ST PAUL'S PRIMARY,F,69,30,102.79,86.66,189.45,B,ST. MICHAEL,SM
071044,2024,1544118688,The Lester Vaughn School,ST PAUL'S PRIMARY,F,60,41,96.13,92.62,188.75,B,ST. MICHAEL,SM
071045,2024,1524592298,Harrison College,ST. PAUL'S PRIMARY,F,90,91,118.33,119.71,238.04,B,ST. MICHAEL,SM
071046,2024,1518402901,Springer Memorial Secondary School,ST PAUL'S PRIMARY,F,67,46,101.31,95.33,196.64,C,CHRIST CHURCH,CC
071047,2024,1544108493,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,64,31,99.09,87.2,186.29,B,ST. MICHAEL,SM
071048,2024,1524592399,Christ Church Foundation School,ST. PAUL'S PRIMARY,F,82,77,112.41,112.12,224.53,A,CHRIST CHURCH,CC
071049,2024,1524592299,The St Michael School,ST PAUL'S PRIMARY,F,85,85,114.63,116.46,231.09,A,ST. PHILIP,SPL
071050,2024,1833654052,St George Secondary School,ST. PAUL'S PRIMARY,F,17,11,64.31,76.37,140.68,E,CHRIST CHURCH,CC
071051,2024,1524592300,Combermere School,ST PAUL'S PRIMARY,F,84,83,113.89,115.37,229.26,B,ST. PHILIP,SPL
071052,2024,1524592400,Graydon Sealy Secondary School,ST PAUL'S PRIMARY,F,59,29,95.39,86.12,181.51,D,CHRIST CHURCH,CC
071053,2024,1524592301,Princess Margaret Secondary,ST PAUL'S PRIMARY,F,45,17,85.03,79.62,164.65,D,ST. JOHN,SJN
071054,2024,1602085227,Alleyne School,ST PAUL'S PRIMARY,F,78,46,109.45,95.33,204.78,D,CHRIST CHURCH,CC
071055,2024,1524592297,Queen's College,ST PAUL'S PRIMARY,F,87,96,116.11,122.42,238.53,B,CHRIST CHURCH,CC
071056,2024,1524592389,Harrison College,ST PAUL'S PRIMARY,M,90,93,118.33,120.79,239.12,B,CHRIST CHURCH,CC
073001,2024,1531967900,Ellerslie Secondary School,WELCHES PRIMARY,M,52,17,90.21,79.62,169.83,C,ST. JAMES,SJ
073002,2024,1531967904,The Lodge School,WELCHES PRIMARY,M,66,68,100.57,107.25,207.82,C,ST. PHILIP,SPL
073003,2024,1531967909,Alexandra Secondary School,WELCHES PRIMARY,M,78,53,109.45,99.12,208.57,B,ST. THOMAS,ST
073004,2024,1531967914,Alleyne School,WELCHES PRIMARY,M,74,53,106.49,99.12,205.61,B,ST. THOMAS,ST
073005,2024,1531967901,Combermere School,WELCHES PRIMARY,M,76,91,107.97,119.71,227.68,C,ST. JAMES,SJ
073006,2024,1531967908,The St Michael School,WELCHES PRIMARY,M,86,87,115.37,117.54,232.91,B,CHRIST CHURCH,CC
073007,2024,1531967915,Ellerslie Secondary School,WELCHES PRIMARY,M,42,23,82.81,82.87,165.68,D,ST. JAMES,SJ
073008,2024,1531967906,Coleridge And Parry School,WELCHES PRIMARY,M,73,38,105.75,91,196.75,C,ST. THOMAS,ST
073009,2024,1542298128,Coleridge And Parry School,WELCHES PRIMARY,M,71,57,104.27,101.29,205.56,B,ST. JAMES,SJ
073010,2024,1542215537,Alexandra Secondary School,WELCHES PRIMARY,M,76,65,107.97,105.62,213.59,D,ST. JAMES,SJ
073011,2024,1530152768,Combermere School,WELCHES PRIMARY,M,85,80,114.63,113.75,228.38,C,ST. MICHAEL,SM
073012,2024,1531967905,St Leonard's Boys Secondary School,WELCHES PRIMARY,M,42,33,82.81,88.29,171.1,D,ST. THOMAS,ST
073013,2024,1531967913,Deighton Griffith Secondary School,WELCHES PRIMARY,M,73,42,105.75,93.16,198.91,D,ST. THOMAS,ST
073014,2024,1643214427,Queen's College,WELCHES PRIMARY,F,89,92,117.59,120.25,237.84,A,ST. PETER,SP
073015,2024,1531967925,Parkinson Secondary School,WELCHES PRIMARY,F,41,22,82.07,82.33,164.4,D,ST. MICHAEL,SM
073016,2024,1531967919,Alexandra Secondary School,WELCHES PRIMARY,F,77,67,108.71,106.71,215.42,B,ST. JAMES,SJ
073017,2024,1531967918,Alleyne School,WELCHES PRIMARY,F,71,55,104.27,100.21,204.48,B,ST. THOMAS,ST
073018,2024,1542215987,Alexandra Secondary School,WELCHES PRIMARY,F,82,70,112.41,108.33,220.74,C,ST. THOMAS,ST
073019,2024,1531967926,Alexandra Secondary School,WELCHES PRIMARY,F,71,78,104.27,112.66,216.93,B,ST. THOMAS,ST
073020,2024,1531967923,Combermere School,WELCHES PRIMARY,F,89,72,117.59,109.41,227,B,ST. JAMES,SJ
073021,2024,1531967916,The Lodge School,WELCHES PRIMARY,F,78,73,109.45,109.96,219.41,B,CHRIST CHURCH,CC
073022,2024,1531967924,Coleridge And Parry School,WELCHES PRIMARY,F,84,68,113.89,107.25,221.14,B,ST. JAMES,SJ
074001,2024,1532024611,St Leonard's Boys Secondary School,WESTBURY PRIMARY,M,41,34,82.07,88.83,170.9,D,ST. MICHAEL,SM
074002,2024,1532024600,The St Michael School,WESTBURY PRIMARY,M,88,91,116.85,119.71,236.56,B,ST. PHILIP,SPL
074003,2024,1532024601,The Lester Vaughn School,WESTBURY PRIMARY,M,71,62,104.27,104,208.27,B,ST. MICHAEL,SM
074004,2024,1542303440,Alleyne School,WESTBURY PRIMARY,M,74,40,106.49,92.08,198.57,B,ST. MICHAEL,SM
074005,2024,1527704187,Ellerslie Secondary School,WESTBURY PRIMARY,M,49,16,87.99,79.08,167.07,C,ST. MICHAEL,SM
074006,2024,1532024604,St Leonard's Boys Secondary School,WESTBURY PRIMARY,M,66,48,100.57,96.41,196.98,D,ST. MICHAEL,SM
074007,2024,1532024606,Ellerslie Secondary School,WESTBURY PRIMARY,M,71,32,104.27,87.75,192.02,B,ST. MICHAEL,SM
074008,2024,1532024892,Ellerslie Secondary School,WESTBURY PRIMARY,M,40,31,81.33,87.2,168.53,E,ST. MICHAEL,SM
074009,2024,1532024613,Ellerslie Secondary School,WESTBURY PRIMARY,M,67,22,101.31,82.33,183.64,D,ST. MICHAEL,SM
074010,2024,1532024614,Parkinson Secondary School,WESTBURY PRIMARY,M,17,13,64.31,77.45,141.76,E,CHRIST CHURCH,CC
074011,2024,1532024608,Graydon Sealy Secondary School,WESTBURY PRIMARY,M,69,41,102.79,92.62,195.41,C,CHRIST CHURCH,CC
074012,2024,1532024609,St Leonard's Boys Secondary School,WESTBURY PRIMARY,M,53,20,90.95,81.25,172.2,D,ST. MICHAEL,SM
074013,2024,1532024610,Deighton Griffith Secondary School,WESTBURY PRIMARY,M,60,57,96.13,101.29,197.42,C,ST. PHILIP,SPL
074014,2024,1532024593,Parkinson Secondary School,WESTBURY PRIMARY,F,48,15,87.25,78.54,165.79,D,ST. MICHAEL,SM
074015,2024,1532024621,Graydon Sealy Secondary School,WESTBURY PRIMARY,F,55,47,92.43,95.87,188.3,C,CHRIST CHURCH,CC
074016,2024,1551125284,St George Secondary School,WESTBURY PRIMARY,F,35,39,77.63,91.54,169.17,D,ST. MICHAEL,SM
074018,2024,1532024595,The Frederick Smith Secondary School,WESTBURY PRIMARY,F,52,20,90.21,81.25,171.46,C,ST. MICHAEL,SM
074019,2024,1532024596,Ellerslie Secondary School,WESTBURY PRIMARY,F,56,30,93.17,86.66,179.83,D,ST. PETER,SP
074020,2024,1532024622,The Lester Vaughn School,WESTBURY PRIMARY,F,58,42,94.65,93.16,187.81,C,ST. MICHAEL,SM
074021,2024,1530152776,Graydon Sealy Secondary School,WESTBURY PRIMARY,F,62,23,97.61,82.87,180.48,C,ST. JAMES,SJ
074022,2024,1555616831,Springer Memorial Secondary School,WESTBURY PRIMARY,F,58,40,94.65,92.08,186.73,D,ST. GEORGE,SG
074023,2024,1532024599,The Lodge School,WESTBURY PRIMARY,F,78,60,109.45,102.91,212.36,B,CHRIST CHURCH,CC
074024,2024,1532024891,The Lester Vaughn School,WESTBURY PRIMARY,F,63,29,98.35,86.12,184.47,D,ST. MICHAEL,SM
075001,2024,1537843781,Alexandra Secondary School,HALF MOON FORT PRIMARY,M,73,58,105.75,101.83,207.58,B,ST. LUCY,SL
075002,2024,1537843782,Coleridge And Parry School,HALF MOON FORT PRIMARY,M,59,47,95.39,95.87,191.26,C,ST. LUCY,SL
075003,2024,1537843785,The Frederick Smith Secondary School,HALF MOON FORT PRIMARY,M,12,13,60.61,77.45,138.06,D,ST. PETER,SP
075004,2024,1833653483,Ellerslie Secondary School,HALF MOON FORT PRIMARY,M,54,30,91.69,86.66,178.35,E,ST. LUCY,SL
075005,2024,1537843787,Coleridge And Parry School,HALF MOON FORT PRIMARY,M,73,50,105.75,97.5,203.25,C,ST. LUCY,SL
075006,2024,1537545987,Ellerslie Secondary School,HALF MOON FORT PRIMARY,F,59,29,95.39,86.12,181.51,C,ST. PETER,SP
075007,2024,1537843788,Daryl Jordan Secondary School,HALF MOON FORT PRIMARY,F,44,17,84.29,79.62,163.91,C,ST. LUCY,SL
075008,2024,1539609912,Ellerslie Secondary School,HALF MOON FORT PRIMARY,F,50,35,88.73,89.37,178.1,C,ST. LUCY,SL
075009,2024,1537645699,Coleridge And Parry School,HALF MOON FORT PRIMARY,F,69,43,102.79,93.7,196.49,C,ST. PETER,SP
075010,2024,1538071818,The Frederick Smith Secondary School,HALF MOON FORT PRIMARY,F,39,15,80.59,78.54,159.13,D,ST. PETER,SP
075011,2024,1537843789,Coleridge And Parry School,HALF MOON FORT PRIMARY,F,70,57,103.53,101.29,204.82,C,ST. LUCY,SL
078001,2024,1518234352,Grantley Adams Memorial School,GEORGE LAMMING PRIMARY,M,5,10,55.43,75.83,131.26,E,ST. MICHAEL,SM
078002,2024,1518234335,Alleyne School,GEORGE LAMMING PRIMARY,M,74,36,106.49,89.91,196.4,C,ST. MICHAEL,SM
078003,2024,1518234367,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,56,55,93.17,100.21,193.38,C,ST. MICHAEL,SM
078004,2024,1518234353,The Lester Vaughn School,GEORGE LAMMING PRIMARY,M,53,34,90.95,88.83,179.78,C,ST. MICHAEL,SM
078005,2024,1518234336,Harrison College,GEORGE LAMMING PRIMARY,M,87,95,116.11,121.87,237.98,B,ST. JOSEPH,SJS
078006,2024,1833659576,Alleyne School,GEORGE LAMMING PRIMARY,M,80,65,110.93,105.62,216.55,C,ST. MICHAEL,SM
078007,2024,1518234321,Parkinson Secondary School,GEORGE LAMMING PRIMARY,F,30,14,73.93,77.99,151.92,C,ST. MICHAEL,SM
078008,2024,1542303536,Alleyne School,GEORGE LAMMING PRIMARY,M,79,75,110.19,111.04,221.23,B,ST. MICHAEL,SM
078009,2024,1518234354,Ellerslie Secondary School,GEORGE LAMMING PRIMARY,M,52,44,90.21,94.25,184.46,C,ST. MICHAEL,SM
078010,2024,1518234369,The Lester Vaughn School,GEORGE LAMMING PRIMARY,M,58,39,94.65,91.54,186.19,C,ST. GEORGE,SG
078011,2024,1518234338,Christ Church Foundation School,GEORGE LAMMING PRIMARY,M,80,86,110.93,117,227.93,B,CHRIST CHURCH,CC
078012,2024,1518234339,Deighton Griffith Secondary School,GEORGE LAMMING PRIMARY,M,77,64,108.71,105.08,213.79,C,CHRIST CHURCH,CC
078013,2024,1518234407,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,43,21,83.55,81.79,165.34,C,ST. MICHAEL,SM
078014,2024,1518234322,The Lester Vaughn School,GEORGE LAMMING PRIMARY,M,64,41,99.09,92.62,191.71,C,ST. GEORGE,SG
078015,2024,1518234371,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,72,21,105.01,81.79,186.8,C,CHRIST CHURCH,CC
078016,2024,1518234408,Combermere School,GEORGE LAMMING PRIMARY,M,78,89,109.45,118.62,228.07,B,ST. JOSEPH,SJS
078017,2024,1518234324,Alleyne School,GEORGE LAMMING PRIMARY,M,80,73,110.93,109.96,220.89,B,ST. MICHAEL,SM
078018,2024,1518234357,Graydon Sealy Secondary School,GEORGE LAMMING PRIMARY,M,58,29,94.65,86.12,180.77,C,CHRIST CHURCH,CC
078019,2024,1530152767,Harrison College,GEORGE LAMMING PRIMARY,M,90,84,118.33,115.92,234.25,B,ST. MICHAEL,SM
078020,2024,1524592295,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,61,33,96.87,88.29,185.16,B,ST. MICHAEL,SM
078021,2024,1518234375,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,65,31,99.83,87.2,187.03,D,ST. MICHAEL,SM
078022,2024,1542303539,The St Michael School,GEORGE LAMMING PRIMARY,M,81,87,111.67,117.54,229.21,B,ST. MICHAEL,SM
078023,2024,1518234358,Parkinson Secondary School,GEORGE LAMMING PRIMARY,M,9,5,58.39,73.12,131.51,E,ST. MICHAEL,SM
078024,2024,1521381827,Christ Church Foundation School,GEORGE LAMMING PRIMARY,M,80,69,110.93,107.79,218.72,B,CHRIST CHURCH,CC
078025,2024,1518234373,Ellerslie Secondary School,GEORGE LAMMING PRIMARY,M,59,35,95.39,89.37,184.76,C,ST. MICHAEL,SM
078026,2024,1530571896,Parkinson Secondary School,GEORGE LAMMING PRIMARY,M,15,17,62.83,79.62,142.45,E,ST. MICHAEL,SM
078027,2024,1518234327,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,29,23,73.19,82.87,156.06,D,ST. MICHAEL,SM
078028,2024,1518234341,Parkinson Secondary School,GEORGE LAMMING PRIMARY,M,50,36,88.73,89.91,178.64,D,ST. MICHAEL,SM
078029,2024,1521374179,Harrison College,GEORGE LAMMING PRIMARY,M,84,88,113.89,118.08,231.97,B,ST. PHILIP,SPL
078030,2024,1532024615,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,50,32,88.73,87.75,176.48,C,ST. MICHAEL,SM
078031,2024,1541431369,St Leonard's Boys Secondary School,GEORGE LAMMING PRIMARY,M,58,44,94.65,94.25,188.9,A,ST. MICHAEL,SM
